timestamp,x,y,radius_px,in_text_region
27508.709045,0.640042,0.587998,160.5,1
27508.783616,0.645373,0.590816,158.3,1
27508.859492,0.648713,0.591002,151.9,1
27508.935250,0.651657,0.590741,146.1,1
27509.017410,0.666146,0.589815,160.3,1
27509.092389,0.680990,0.587500,163.0,1
27509.169187,0.684896,0.589815,157.8,1
27509.251741,0.692361,0.591055,147.8,1
27509.335732,0.707552,0.593519,157.0,1
27509.418965,0.720833,0.593056,160.4,1
27509.500247,0.728960,0.593519,152.9,1
27509.576632,0.732031,0.593519,147.0,1
27509.657457,0.744531,0.595833,151.0,1
27509.734143,0.755469,0.600000,157.0,1
27509.809874,0.761979,0.596296,153.4,1
27509.892972,0.766146,0.600463,144.5,1
27509.967513,0.768735,0.596639,139.4,1
27510.042647,0.773177,0.597685,137.2,1
27510.118723,0.787240,0.599074,151.8,1
27510.201427,0.802604,0.601852,161.3,1
27510.285378,0.809115,0.609259,160.0,1
27510.366036,0.814510,0.605437,151.8,1
27510.442229,0.819531,0.607870,148.8,1
27510.520084,0.829948,0.606019,155.3,1
27510.605332,0.766406,0.621759,275.5,1
27510.767565,0.646354,0.616667,196.3,1
27510.842251,0.633573,0.609722,174.1,1
27510.918096,0.617333,0.610230,159.7,1
27511.002635,0.596335,0.611111,159.4,1
27511.084843,0.586458,0.624074,147.4,1
27511.161858,0.579948,0.612500,139.8,1
27511.242449,0.577083,0.612037,132.3,1
27511.318167,0.577098,0.615741,151.2,1
27511.394448,0.591406,0.618981,152.6,1
27511.476785,0.597250,0.624398,155.6,1
27511.559452,0.603406,0.628920,155.1,1
27511.637917,0.614323,0.618056,158.8,1
27511.719186,0.625521,0.621759,163.7,1
27511.802599,0.653808,0.620833,185.4,1
27511.884874,0.663021,0.631944,173.4,1
27511.963382,0.671875,0.621759,166.5,1
27512.044999,0.703890,0.624168,190.6,1
27512.126867,0.717776,0.629708,177.3,1
27512.212174,0.723958,0.630093,164.3,1
27512.293762,0.729675,0.632266,152.4,1
27512.376822,0.739844,0.628241,154.7,1
27512.458538,0.765365,0.625000,168.8,1
27512.535644,0.771094,0.622685,165.1,1
27512.619415,0.778602,0.629630,153.2,1
27512.701043,0.785619,0.631019,148.5,1
27512.777071,0.792969,0.631944,150.7,1
27512.859869,0.802604,0.637963,154.5,1
27512.935241,0.814063,0.637037,156.4,1
27513.018726,0.826302,0.643981,159.2,1
27513.103171,0.833144,0.648924,152.0,1
27513.185870,0.828906,0.650926,160.9,1
27513.419093,0.654167,0.634722,203.2,1
27513.501894,0.622135,0.636111,190.8,1
27513.576621,0.602835,0.644907,166.8,1
27513.652815,0.594792,0.644907,151.3,1
27513.733951,0.590592,0.645370,142.3,1
27513.809760,0.587804,0.644020,135.6,1
27513.886072,0.587983,0.643887,135.0,1
27513.971823,0.607552,0.641667,169.6,1
27514.050962,0.617415,0.642593,173.9,1
27514.126979,0.628125,0.641667,179.1,1
27514.211687,0.640865,0.640741,182.6,1
27514.293146,0.650108,0.644444,173.4,1
27514.369306,0.633854,0.689815,211.2,1
27514.454133,0.621875,0.714815,229.6,1
27514.535673,0.603385,0.731944,231.8,1
27514.620604,0.588407,0.746417,197.8,1
27514.703562,0.574740,0.762037,166.1,1
27514.785079,0.565234,0.769470,144.2,1
27514.860339,0.565942,0.775385,138.5,1
27514.934997,0.567921,0.784311,132.7,1
27515.009788,0.569141,0.788764,129.6,1
27515.087233,0.601302,0.799537,181.0,1
27515.169047,0.616386,0.789472,190.6,1
27515.254431,0.623437,0.790278,178.8,1
27515.337702,0.628314,0.791872,169.0,1
27515.421321,0.640365,0.788426,174.8,1
27515.501835,0.665336,0.792593,179.8,1
27515.578162,0.672917,0.787037,174.2,1
27515.660503,0.683594,0.787037,153.7,1
27515.736999,0.691667,0.788889,138.1,1
27515.818072,0.699564,0.792130,138.2,1
27515.893921,0.713802,0.791667,150.7,1
27515.979077,0.720603,0.789352,147.7,1
27516.059529,0.727083,0.792593,146.5,1
27516.135539,0.745313,0.797685,166.7,1
27516.211987,0.754864,0.797287,167.8,1
27516.294541,0.764844,0.795833,164.1,1
27516.376469,0.781250,0.794444,168.4,1
27516.451007,0.785991,0.797685,160.4,1
27516.527230,0.791177,0.800463,151.1,1
27516.601178,0.801042,0.800000,151.6,1
27516.676157,0.818845,0.801783,161.1,1
27516.750355,0.827865,0.801389,154.9,1
27516.825826,0.833594,0.800000,146.9,1
27516.903025,0.837500,0.800463,139.2,1
27516.984880,0.841173,0.803241,133.7,1
27517.060830,0.844792,0.803241,127.5,1
27517.143612,0.847285,0.804167,122.3,1
27517.220194,0.855469,0.800000,129.8,1
27517.304158,0.859334,0.800463,131.0,1
27517.389627,0.785156,0.806481,273.1,1
27517.471614,0.429925,0.477425,67.9,0
27517.553004,0.639844,0.818981,213.9,1
27517.636601,0.623177,0.815278,185.7,1
27517.719353,0.612217,0.815741,163.7,1
27517.802358,0.605639,0.817130,148.3,1
27517.886685,0.604034,0.817130,141.3,1
27517.969316,0.605469,0.814352,137.7,1
27518.051646,0.612760,0.816667,143.0,1
27518.128057,0.627381,0.814815,157.7,1
27518.211695,0.631984,0.814815,150.6,1
27518.293809,0.635069,0.814815,143.8,1
27518.368169,0.636537,0.815278,139.4,1
27518.444088,0.638040,0.815741,135.1,1
27518.520472,0.639062,0.815278,132.1,1
27518.601515,0.640402,0.816204,126.7,1
27518.678502,0.647735,0.815741,129.9,1
27518.760206,0.650183,0.816204,124.9,1
27518.834642,0.653289,0.818172,124.3,1
27518.910826,0.664129,0.820075,139.0,1
27518.985427,0.671875,0.816667,143.8,1
27519.061095,0.675521,0.821759,143.9,1
27519.144639,0.690365,0.820833,158.2,1
27519.226435,0.704352,0.823185,167.2,1
27519.301998,0.714063,0.818981,169.5,1
27519.376803,0.717382,0.823495,164.2,1
27519.454438,0.729588,0.824844,165.3,1
27519.535812,0.739583,0.825463,156.6,1
27519.611248,0.744792,0.825463,150.1,1
27519.693493,0.766146,0.825463,161.2,1
27519.770958,0.773438,0.832407,156.8,1
27519.852453,0.781771,0.835648,151.6,1
27519.927650,0.785204,0.837858,146.1,1
27520.009701,0.797656,0.834259,149.2,1
27520.086580,0.801002,0.833025,144.3,1
27520.167926,0.817969,0.837500,158.4,1
27520.245296,0.819368,0.839911,159.3,1
27520.411104,0.640104,0.858796,238.7,1
